Alpha4,Alpha3,Alpha2,Alpha6,Bmax,Bmin,dB,Alignment,
0.191888888889,0.139555555556,0.348888888889,0.732666666667, 4.486468, 3.947388, 0.120157, 5.450644
0.296555555556,0.191888888889,0.191888888889,0.104666666667, 4.491868, 4.380280, 0.024842, 5.196794
0.139555555556,0.296555555556,0.191888888889,0.366333333333, 4.542063, 4.279924, 0.057714, 5.377925
0.505888888889,0.139555555556,0.0872222222222,0.418666666667, 4.817395, 4.397339, 0.087196, 5.425616
0.0872222222222,0.348888888889,0.139555555556,0.471, 4.597920, 4.309225, 0.062788, 5.421748
0.191888888889,0.348888888889,0.0872222222222,0.680333333333, 4.626898, 4.347335, 0.060421, 5.244077
0.139555555556,0.191888888889,0.401222222222,0.732666666667, 4.314913, 3.715798, 0.138847, 5.644719
0.558222222222,0.0872222222222,0.0872222222222,0.732666666667, 4.883235, 4.390011, 0.101004, 5.590856
0.139555555556,0.0872222222222,0.401222222222,0.104666666667, 4.571909, 3.865383, 0.154536, 5.563284
0.505888888889,0.0872222222222,0.0872222222222,0.575666666667, 4.900215, 4.475650, 0.086642, 5.591454
0.244222222222,0.348888888889,0.0872222222222,0.680333333333, 4.608153, 4.321632, 0.062177, 5.204520
0.453555555556,0.139555555556,0.139555555556,0.732666666667, 4.629485, 4.405312, 0.048423, 5.349005
0.191888888889,0.453555555556,0.0872222222222,0.0523333333333, 4.500587, 4.110373, 0.086703, 5.296347
0.453555555556,0.0872222222222,0.139555555556,0.418666666667, 4.708327, 4.487334, 0.046937, 5.503660
0.244222222222,0.139555555556,0.0872222222222,0.157, 4.911143, 4.704760, 0.042023, 5.261697
0.296555555556,0.296555555556,0.0872222222222,0.104666666667, 4.659727, 4.394768, 0.056862, 5.139598
0.505888888889,0.139555555556,0.0872222222222,0.104666666667, 4.817395, 4.397339, 0.087196, 5.425616
0.558222222222,0.0872222222222,0.0872222222222,0.471, 4.883235, 4.390011, 0.101004, 5.590856
0.139555555556,0.401222222222,0.191888888889,0.680333333333, 4.285695, 4.042501, 0.056746, 5.476900
0.348888888889,0.191888888889,0.139555555556,0.680333333333, 4.588294, 4.481671, 0.023238, 5.209917
0.139555555556,0.296555555556,0.191888888889,0.628, 4.542063, 4.279924, 0.057714, 5.377925
0.244222222222,0.191888888889,0.191888888889,0.104666666667, 4.570603, 4.401561, 0.036985, 5.237739
0.401222222222,0.244222222222,0.0872222222222,0.0523333333333, 4.697305, 4.396230, 0.064095, 5.150812
0.191888888889,0.401222222222,0.0872222222222,0.628, 4.560590, 4.216506, 0.075447, 5.273765
0.139555555556,0.244222222222,0.191888888889,0.575666666667, 4.622627, 4.365270, 0.055673, 5.375933
0.139555555556,0.401222222222,0.139555555556,0.0523333333333, 4.425640, 4.161524, 0.059679, 5.376767
0.505888888889,0.139555555556,0.0872222222222,0.732666666667, 4.817395, 4.397339, 0.087196, 5.425616
0.296555555556,0.139555555556,0.191888888889,0.471, 4.575370, 4.462795, 0.024605, 5.178004
0.244222222222,0.139555555556,0.0872222222222,0.0523333333333, 4.911143, 4.704760, 0.042023, 5.261697
0.139555555556,0.191888888889,0.244222222222,0.418666666667, 4.631071, 4.259424, 0.080251, 5.417763
0.139555555556,0.244222222222,0.296555555556,0.0523333333333, 4.449157, 4.000335, 0.100878, 5.480742
0.244222222222,0.296555555556,0.191888888889,0.418666666667, 4.369910, 4.217522, 0.034872, 5.242035
0.401222222222,0.191888888889,0.0872222222222,0.628, 4.772527, 4.482782, 0.060711, 5.277567
0.401222222222,0.191888888889,0.139555555556,0.0523333333333, 4.571029, 4.403536, 0.036642, 5.211793
0.348888888889,0.139555555556,0.0872222222222,0.104666666667, 4.871590, 4.620922, 0.051455, 5.418927
0.505888888889,0.139555555556,0.0872222222222,0.0, 4.817395, 4.397339, 0.087196, 5.425616
0.191888888889,0.191888888889,0.244222222222,0.732666666667, 4.568420, 4.237138, 0.072516, 5.341666
0.139555555556,0.453555555556,0.0872222222222,0.471, 4.514072, 4.149513, 0.080760, 5.350478
0.558222222222,0.0872222222222,0.0872222222222,0.366333333333, 4.883235, 4.390011, 0.101004, 5.590856
0.139555555556,0.505888888889,0.0872222222222,0.104666666667, 4.453691, 4.022232, 0.096877, 5.423931
0.296555555556,0.0872222222222,0.296555555556,0.523333333333, 4.507357, 4.167337, 0.075437, 5.271623
0.296555555556,0.348888888889,0.0872222222222,0.314, 4.591596, 4.271942, 0.069617, 5.101369
0.296555555556,0.191888888889,0.244222222222,0.0, 4.398863, 4.197810, 0.045706, 5.188501
0.244222222222,0.0872222222222,0.348888888889,0.418666666667, 4.504874, 4.003370, 0.111325, 5.380220
0.558222222222,0.0872222222222,0.0872222222222,0.0, 4.883235, 4.390011, 0.101004, 5.590856
0.453555555556,0.191888888889,0.0872222222222,0.157, 4.755373, 4.397992, 0.075153, 5.279769
0.139555555556,0.348888888889,0.139555555556,0.523333333333, 4.535282, 4.270871, 0.058301, 5.345860
0.505888888889,0.139555555556,0.0872222222222,0.628, 4.817395, 4.397339, 0.087196, 5.425616
0.453555555556,0.0872222222222,0.0872222222222,0.314, 4.918472, 4.555087, 0.073882, 5.589100
0.453555555556,0.0872222222222,0.0872222222222,0.209333333333, 4.918472, 4.555087, 0.073882, 5.589100
0.505888888889,0.0872222222222,0.139555555556,0.0, 4.691400, 4.404925, 0.061064, 5.501129
0.191888888889,0.139555555556,0.191888888889,0.628, 4.686907, 4.507488, 0.038281, 5.306773
0.0872222222222,0.401222222222,0.0872222222222,0.680333333333, 4.596970, 4.316952, 0.060914, 5.393790
0.139555555556,0.191888888889,0.0872222222222,0.366333333333, 4.869043, 4.708943, 0.032881, 5.410081
0.139555555556,0.296555555556,0.244222222222,0.157, 4.440560, 4.110950, 0.074227, 5.440859
0.401222222222,0.244222222222,0.0872222222222,0.261666666667, 4.697305, 4.396230, 0.064095, 5.150812
0.558222222222,0.0872222222222,0.0872222222222,0.418666666667, 4.883235, 4.390011, 0.101004, 5.590856
0.296555555556,0.139555555556,0.244222222222,0.104666666667, 4.499893, 4.274035, 0.050192, 5.231835
0.139555555556,0.401222222222,0.191888888889,0.628, 4.285695, 4.042501, 0.056746, 5.476900
0.558222222222,0.0872222222222,0.0872222222222,0.157, 4.883235, 4.390011, 0.101004, 5.590856
0.505888888889,0.139555555556,0.0872222222222,0.104666666667, 4.817395, 4.397339, 0.087196, 5.425616
0.505888888889,0.139555555556,0.0872222222222,0.209333333333, 4.817395, 4.397339, 0.087196, 5.425616
0.296555555556,0.348888888889,0.0872222222222,0.261666666667, 4.591596, 4.271942, 0.069617, 5.101369
0.139555555556,0.401222222222,0.191888888889,0.575666666667, 4.285695, 4.042501, 0.056746, 5.476900
0.558222222222,0.0872222222222,0.0872222222222,0.471, 4.883235, 4.390011, 0.101004, 5.590856
0.139555555556,0.505888888889,0.0872222222222,0.104666666667, 4.453691, 4.022232, 0.096877, 5.423931
0.401222222222,0.0872222222222,0.244222222222,0.523333333333, 4.454169, 4.317001, 0.030795, 5.366863
0.244222222222,0.244222222222,0.139555555556,0.209333333333, 4.563276, 4.441497, 0.026687, 5.205107
0.244222222222,0.139555555556,0.191888888889,0.261666666667, 4.637435, 4.484649, 0.032946, 5.239035
0.401222222222,0.0872222222222,0.244222222222,0.104666666667, 4.454169, 4.317001, 0.030795, 5.366863
0.505888888889,0.0872222222222,0.139555555556,0.261666666667, 4.691400, 4.404925, 0.061064, 5.501129
0.453555555556,0.139555555556,0.0872222222222,0.157, 4.834474, 4.480086, 0.073304, 5.424731
0.401222222222,0.139555555556,0.191888888889,0.575666666667, 4.453143, 4.410706, 9.529647e-3, 5.288249
0.244222222222,0.401222222222,0.0872222222222,0.471, 4.542822, 4.196878, 0.076152, 5.189609
0.558222222222,0.0872222222222,0.0872222222222,0.628, 4.883235, 4.390011, 0.101004, 5.590856
0.191888888889,0.401222222222,0.0872222222222,0.628, 4.560590, 4.216506, 0.075447, 5.273765
0.348888888889,0.0872222222222,0.296555555556,0.157, 4.417427, 4.145785, 0.061493, 5.316172
0.244222222222,0.244222222222,0.0872222222222,0.471, 4.751398, 4.551242, 0.042126, 5.173617
0.558222222222,0.0872222222222,0.0872222222222,0.628, 4.883235, 4.390011, 0.101004, 5.590856
0.558222222222,0.0872222222222,0.0872222222222,0.628, 4.883235, 4.390011, 0.101004, 5.590856
0.348888888889,0.139555555556,0.244222222222,0.418666666667, 4.410173, 4.252143, 0.035833, 5.210580
0.296555555556,0.0872222222222,0.0872222222222,0.575666666667, 4.976974, 4.700636, 0.055523, 5.190671
0.296555555556,0.348888888889,0.0872222222222,0.261666666667, 4.591596, 4.271942, 0.069617, 5.101369
0.505888888889,0.0872222222222,0.139555555556,0.157, 4.691400, 4.404925, 0.061064, 5.501129
0.191888888889,0.348888888889,0.139555555556,0.471, 4.455463, 4.248394, 0.046475, 5.300385
0.296555555556,0.191888888889,0.139555555556,0.314, 4.606611, 4.518336, 0.019163, 5.141683
0.348888888889,0.296555555556,0.0872222222222,0.157, 4.642622, 4.357415, 0.061432, 5.084216
0.139555555556,0.401222222222,0.0872222222222,0.0, 4.578955, 4.255435, 0.070654, 5.318102
0.558222222222,0.0872222222222,0.0872222222222,0.732666666667, 4.883235, 4.390011, 0.101004, 5.590856
0.244222222222,0.139555555556,0.191888888889,0.314, 4.637435, 4.484649, 0.032946, 5.239035
0.348888888889,0.0872222222222,0.0872222222222,0.0, 4.956715, 4.665494, 0.058753, 5.586400
0.453555555556,0.139555555556,0.139555555556,0.628, 4.629485, 4.405312, 0.048423, 5.349005
0.558222222222,0.0872222222222,0.0872222222222,0.314, 4.883235, 4.390011, 0.101004, 5.590856
0.453555555556,0.191888888889,0.0872222222222,0.575666666667, 4.755373, 4.397992, 0.075153, 5.279769
